image_path,road_code,road_name,segment_start,segment_end,lat_centroid,lon_centroid,survey_year,region,station,vci,vvci,all_cracking_grade,wide_cracking_grade,ravelling_grade,bleeding_grade,drainage_road_grade,pothole_grade,split
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00150.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00151.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00152.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00153.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00154.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00155.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00156.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00157.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00158.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00159.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00160.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00161.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00162.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00163.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00164.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00165.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00166.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00167.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00168.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00169.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00170.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00171.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00172.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00173.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00174.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00175.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00176.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00177.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00178.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00179.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00180.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00181.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00182.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00183.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00184.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00185.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00186.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00187.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00188.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00189.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00190.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00191.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00192.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00193.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00194.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00195.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00196.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00197.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00198.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00199.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00200.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00201.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00202.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00203.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00204.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00205.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00206.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00207.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00208.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00209.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00210.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00211.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00212.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00213.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00214.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00215.jpg,610,A001N2,11.0,11.853,0.44261649999999997,33.195389000000006,2022.0,Eastern,Jinja,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00269.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00270.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00271.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00272.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00273.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00274.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00275.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00276.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00277.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00278.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00279.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00280.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00281.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00282.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00283.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00284.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00285.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00286.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00287.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00288.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00289.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00290.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00291.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00292.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00293.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00294.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00295.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00296.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00297.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00298.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00299.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00300.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00301.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00302.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00303.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00304.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00305.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00306.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00307.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00308.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00309.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00310.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00311.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00312.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00313.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00314.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00315.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00316.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
/run/media/mugisa/New Volume/Jinja road/2021-22/NJERU-JINJA(DUAL)-PAVE-0-00317.jpg,665,C029,0.0,1.0,0.435263,33.184686,2022.0,Central,Kampala,94.0,100.0,1,1,1,1,1,1,train
